"business","registerid","storeid"
cafe13,"6307267e3976ac0007ef4382","6307267e3976ac0007ef437f"
calaqisya,"63f839b104d7d400070ebd09","61e8cd01da7bf20006440325"
lalitastore,"64d0e174fd3b3b00076e2119","6124c5f12e7ab7000607a217"
fullstrengthbrewing,"631ca3358bd0ea0007b14422","631ca3368bd0ea0007b1444a"
divinipastry,"650179d1f93c84000757fbf6","650179d1f93c84000757fbf3"
meetariknll,"64afa4f4362a390008d7bbef","64afa4f4362a390008d7bbed"
mingzhurestaurant,"659b64402993ee00076c8aaa","659b64402993ee00076c8aa8"
impulsegaming,"62f3a19acf335f0008c2cd64","62f3a156a6dec2000cf1a038"
kansaisushilopburi,"65f1acd27cf7c50006d5b048","65f1acd27cf7c50006d5b046"
rockwell,"67077abede8f160006d5ad04","63a2aa770d9d890009afdc5e"
openplayhouse,"653b3be44d84a700074332bf","653b3be44d84a700074332bc"
oyshimy,"61237a7634bafc00067798c1","61237a7634bafc00067798c0"
shurikenbysonie,"5d776d2c50503635f814b19f","5d776d2c50503635f814b19e"
tungklawfak,"664fe2821981ca00072d8e5e","664fe2821981ca00072d8e5c"
mediadistrict,"66c6e81bb7e46e00078a0877","66b58a7eb7a5330008ef1a81"
the3ccafe,"65916b1dca15b800079cad43","65916b1dca15b800079cad41"
imikaempiresdnbhd,"62285041f3ab9c00075fabcf","6228424c8e8278000797d7c2"
saltedcaramel,"5f030b0a697d630006088660","5f030b0a697d63000608865f"
monbleu,"5f3e530f22d109000626b731","5f3e530f22d109000626b730"
luckyeatery,"6646c3edb037fd0007734fbc","6646c3edb037fd0007734fba"
celebritycafe,"639844b51e1d870009e9779d","639844b51e1d870009e9779a"
royaldream,"657fec7e387a2800075a8173","657fec68387a2800075a7e21"
bybtterswt,"64d455f8f17e2300071433c0","64d455f8f17e2300071433be"
gourmetgamescafe,"65cd7452b910c40007511370","65cd7452b910c4000751136e"
bluedome,"660e4b9b4228f8000744f165","660e46f5c2cea90007c48870"
bagelsbkk,"5feaa464d4643a00062d60a5","5fea9eb8c6799c00066e8c4c"
laut,"663442178d42e1000680cba6","663442178d42e1000680cba4"
thekitchenpartyinc,"63bbbe4200f04b0006943b7c","63bbbe4200f04b0006943b79"
wangjok,"5ea9e2dd97a58c12b7578fbc","5ea9e2dd97a58c12b7578fbb"
solace-bukitbintang,"647842b282e5af00062806ea","647842b282e5af00062806e5"
naskencoffee,"60adb34a18c86900062441b2","60adae98e1024c0007bc7ef7"
bakedbyveronica,"669e21325e47a30007efe2ff","669e21325e47a30007efe2fd"
bteevent,"6684c742fea77200077031c9","6684c742fea77200077031c7"
berianiasiftamannirwana,"647f3ae2c07e6e0008d0ab08","647f3ae2c07e6e0008d0ab06"
warungsuppakmaon,"620c911f90c03000065d5e9c","620c71d00890010006f941ff"
bonappetit,"6372fa29c3f1d10008c4c113","6372fa29c3f1d10008c4c111"
sujeelafoodsbeveragessdnbhd,"66876022ebd9af00079d20a2","66876022ebd9af00079d209f"
fujisawaizakaya,"649178cac4dda7707fc2301d","66a320c0d3ee3f0007673b6d"
provisions,"5f031798697d6300060a1a09","5f031798697d6300060a1a08"
zilverpetstore,"65b3705d1c1d00000667075e","65b3705d1c1d00000667075c"
cutsnchillbarbershop,"65c437ec65992800074f09b7","65c437ec65992800074f09b5"
gkitchen,"6607f1fedd29980007df6595","6607f1fedd29980007df6592"
samsarabar,"5d4c27e20d6ff97c00cd45c8","5d4c27e20d6ff97c00cd45c7"
qifentian,"643cf6770fccca00082262da","643cf6770fccca00082262d8"
omgcrabgreensdnbhd,"64a1435a66880d0006f94e71","64a1435a66880d0006f94e6f"
konabakehouse,"61dbd4f6fcdba1000663a82a","61dbd4f6fcdba1000663a829"
puzzleplanet,"59489e7ab022fae11fc9ebda","5947fd99b022fae11fc9b4ee"
coliseumcafekl,"5fd0c181b84c0e00064b9fc2","5fc5d7399362dd0006c7de66"
lelerthotel,"5edda7768b126b67a79645ae","5edda7768b126b67a79645ad"
winsautodetailer,"606182d2d7814d00062ed153","606182d2d7814d00062ed152"
monograph,"65961fa8029f580006e3c34a","65961fa8029f580006e3c348"
seleramakngah,"66a36de54b8e9c00078d7206","66a36de54b8e9c00078d7204"
impulsegaming,"65dd54b09571bd0007a3839b","65d5d1b691a3b70007d64d84"
kanameat,"6595284e784546000793eccb","6595284e784546000793ecc8"
superkitchen,"65c22f6a56c6e300079e6208","65c058bda3a6280007efef6d"
bpscyberjaya,"63afc21eb2864a0008e7d9a2","63afc21eb2864a0008e7d9a0"
restoranmdan,"5f12cdc4c7a0e6000671e315","5f12cdc4c7a0e6000671e314"
butcherfactory,"618b829cb18ba80006655ae3","618b829cb18ba80006655ae2"
kafemadi,"662f0bd630b86f0008615b1b","662f0bd630b86f0008615b19"
durbaratfms,"5c0006c936ae7c27114fcbc8","5c0006c936ae7c27114fcbc7"
thongnethaerestaurant,"6684b53ca8fc2d00077e99c6","665f05f60bfa9600072a1c9e"
thehideout,"5f1008eb992bcd00068b8af6","5f1008eb992bcd00068b8af5"
seleramajesticcorner,"6601b233bf8e6e00079db5a8","6601b233bf8e6e00079db5a6"
stbdesserts,"5d7b260cbfa3c424fdedd819","5d7b260cbfa3c424fdedd818"
pedrothegrocer-opus,"668275b91d48680006e59e84","668275b91d48680006e59e82"
nypizza,"66e2ad9370882e0007863b53","66e2ad9370882e0007863b51"
qalbicafe,"62bbe910cb94b7000704f288","62bbe910cb94b7000704f287"
hungryhomiesph,"66aa03dd5a5ee000073a0e5c","66aa15ab3ece2b000736194e"
petitemaison,"65afd9b816fa770007f6ec20","65afd98d8bd31300063b5426"
nutriboost,"6680b1e2e22cfd0007774665","667675ce663479000794e37d"
merchantslanekl,"66b1f1e095d4bf000678b73e","6695f116c1e59c000793b918"
theabacagroup,"624b01ce2f8651000871c220","6209c618f29342000684688c"
mariosrestaurant,"64f51f3237e03500071408fc","64f51f3237e03500071408fa"
restoranmakengku,"66a9a137ce94310007689e72","66a9a137ce94310007689e6f"
bitebakerykitchen,"6502a56cfebf5c0007731d31","6502a56cfebf5c0007731d2f"
senisattisoruskudaijb,"65dc7429b15b880007285d6e","65dc7429b15b880007285d6c"
parteegolf,"662f6baeaab02a0007fa678a","662f6baeaab02a0007fa6787"
sparrowcafe,"655f00e9ef33fb0007cf0be6","655f00e9ef33fb0007cf0be4"
kopikayoh,"64c73b481bd9aa0007a2c847","64c73b481bd9aa0007a2c845"
balqis,"5ec8ce013e319b1bbfe68fdb","5e997a0b80e4ca288f492343"
rubysdelightscsb98,"6419768fee20ba00079e86ff","6419768fee20ba00079e86fd"
pat-patskansi-taguig,"65b8a4496859a400061fb394","65b8a4496859a400061fb392"
kuaitiaorodfai,"66e1247be4b9e500070aff62","66e1247be4b9e500070aff60"
dartorduckbistro,"65574214f858b4000686f2fe","65574214f858b4000686f2fc"
classicaccessorie,"66d57924bac4420007e910ed","66d57924bac4420007e910e9"
honeypot,"6288665b7731570007cadd9f","6288665b7731570007cadd9d"
yipinmalahotpot,"660ba49fedaf42000733bab4","65fa9786bce3b500087a9386"
sushinosukemy,"64a648e1f214550007dd5744","649c096a65698500088b8304"
corblimeygroup,"65856577f458270006ba9368","658564adc8e4cf0007ab1221"
hidebar,"63ac6fcfa80a370007c64bf3","63ac6fcfa80a370007c64bf1"
ajiichiban,"6639efd54694700008d7ccc8","6639efd54694700008d7ccc6"
jiaxiang,"5e8317f2caec4b054095b227","5e8317f2caec4b054095b226"
paan,"659fbe4f442f1400064e3b60","659fbe4f442f1400064e3b5c"
akarlima,"62c02301b9b54a0007cf1e6e","62c02301b9b54a0007cf1e2c"
puenpuen101,"5ac1c514c16ddc32df79d8b5","5c5ba67232192d2299f36eea"
starlightk-store,"66ba36ce66d92f0006338353","66ba36ce66d92f0006338351"
"118grinder","62f215c34aed2900074cb617","62f215c34aed2900074cb615"
mountofretailssdnbhd,"654b3b592ad17f0007dc09ff","654b3b592ad17f0007dc09fd"
junozkitchenbar,"64f1515a69e9e9000709f05b","64f1515a69e9e9000709f059"
corblimeygroup,"65856587686ad700070963bf","6585650da5c4170007923f2b"
pappagrill,"652999af1be471000649a7c0","652997e61c00530007157819"
paktamlaksa,"6653cabb1012870007aebdef","6653cabb1012870007aebded"
thailabe,"6666e077fdd73d0007d2db19","6666e077fdd73d0007d2db17"
ebonynivorycoffee,"66f29b0d1e70de000758ddee","5fbf4dfd7bb063000754692a"
frankxdean,"5d4d186853e4110f755a727b","5d4d186853e4110f755a727a"
impulsegaming,"65f1740271da2a0007973508","63fdc852799d5c0007b0b3a5"
mrdomus,"5d36a5b6ad09821336bd0de3","5d36a5b6ad09821336bd0de2"
twosomebar,"637473f6bfab630007ceb474","637473f6bfab630007ceb471"
gemrestaurant,"65e7e332dbb04c00071e52ae","65e7e332dbb04c00071e52ac"
beangelsspecialty,"654365a1972b970008987924","654365a1972b970008987922"
nailbynapat,"5dc45a0ca30cd37bccba727c","5dc45a0ca30cd37bccba727b"
warongempiresegamat,"61f0b244d2d9020006fd4cfa","61f0b244d2d9020006fd4cf9"
mysari-sari,"58d4dbf5ce0a5f4a54be60f7","54ef67915f804584909ebe0d"
phoenixnext,"651bc5e929a5f700068ae863","64ddbe4044d35100077ad695"
phoenixnext,"64ddbe4044d35100077ad697","64ddbe4044d35100077ad695"
sriuthaicanteenandcafe,"62960699fadb89000b0628f6","62960699fadb89000b0628f5"
bukidbistro,"641bf3784d5cc800078ebc87","641bf3784d5cc800078ebc85"
adibabarokahent,"5e54b519bcfab6172c5307f6","5e54b519bcfab6172c5307f5"
secangkirkopi,"648b534751467e00072b768b","648b534751467e00072b7689"
classicaccessorie,"66e3dc7a3cc77300089dcd9e","66e3da27a50fb2000780850d"
marmoris,"65d62c3791a3b70007e00d43","65d62c3791a3b70007e00d41"
dpotasampedas,"637c8ee01b622400074a92f2","637c8ee01b622400074a92ef"
sunsan,"645079c7fe33440007c34a41","645079c7fe33440007c34a3f"
fortyonecafe,"65e2996c3e4bf5379a2d04e4","59157fc5e6fb936860a4624a"
fablecafeinc,"6687c66c1c21930006e22434","6687c66c1c21930006e22432"
heybuddypetgrooming,"6327d3f3c34d3c00092c9eb2","6327d3f3c34d3c00092c9eb0"
casesofmine,"63204ceb6478280007642a2f","631e32d68699530007e2ede8"
cris,"5d7228adef03070c322aeaf6","59af95539eb279515bfd0741"
gulpersbarandrestaurant,"6413f1c3468e1400091b5be2","6413f1c3468e1400091b5bdf"
chic-boy,"633fda6bf550450007b32e77","633fda6bf550450007b32e60"
yongjibeefnoodle,"64a52fca49c78200085c55ac","64a52fca49c78200085c55aa"
leong88aquatic,"6597d4e83d579f00065d5c50","6597d4e83d579f00065d5c4e"
puenpuen101,"5cca67e5cec30162be5743d4","5c5ba67232192d2299f36eea"
friends365,"6423f44da3eb760006d03485","6423f44da3eb760006d03483"
bubblebeecafe,"5e6602b855b74e276cefb40c","5e6602b855b74e276cefb40b"
linsy,"66fb910d735b590007414c12","66fb910d735b590007414c0f"
myuatstore,"5fc70683e9c84b00079146b8","5e876f9ee4107640ea436f23"
holiday,"65d4551fe4f60700077cb84d","65d4551fe4f60700077cb84b"
samsconstructionsupply,"5e43d4320dad1017190849b5","5e43d4320dad1017190849b4"
michellebutcherieandgrocerssdnbhd,"647821916a9f540007058d8c","647821916a9f540007058d8a"
ora,"65150cc70d2c2c000730c34b","65150cc70d2c2c000730c349"
vivaeboardgamecafe,"61924c410271810006a2f644","61924c410271810006a2f643"
saigonvietcuisine,"62b6b8adaf45b10007b0c00b","62b6b8adaf45b10007b0c00a"
lavafoodindustry,"63fee832908015000765b146","63fee832908015000765b144"
yumsthaistreetkitchen,"64b0df75bfeb2a000795081a","64b0df75bfeb2a0007950818"
najmcafe,"6505ba48797bcd00070f7c0f","6505ba48797bcd00070f7c0d"
muhibahbakery,"6257e0a4ccaaf200090806dd","625667fb2da0e40009a563f7"
darrenaircond,"667bf210a3bfdd00065b6dc3","667bf210a3bfdd00065b6dc1"
rustlecafelounge,"668b9367c023450007cc3c09","668b9367c023450007cc3c05"
segarputrajaya,"62d7bc29d991d40007f6f519","62d7bc29d991d40007f6f514"
"64abada","5ece5ca96f521c6bd6d792d0","5ece5ca96f521c6bd6d792cf"
yangguangbrothersplt,"5f648691660c9100066f703e","58d3330e09f1b66943871ccd"
cosmeticsaddict,"5e24745a83479d1a7575d4be","5e24745a83479d1a7575d4bd"
walnutbakerysabah,"5f05530cf7b95e0006994944","5e352dde2c7a491c5c36fed0"
croco,"62308e01eee2e70007e8ed09","62308e01eee2e70007e8ed08"
bakeculture,"579e92300989bcfc05d9de3f","578ff14e68f57d40a40a088c"
"86concept","615ee2c282c0d40006280fb2","615ee2c282c0d40006280fb1"
danksters,"658a694084ce0b00079b9189","658a694084ce0b00079b9187"
makjahcafe,"63edd03eeac0980007bdd056","63edd03eeac0980007bdd053"
bajangladawan,"663a45b2cc0f3e000822889b","663a45b2cc0f3e0008228899"
mixcafekb,"65044c993f2b0d0009c57dc2","65044c993f2b0d0009c57dc0"
cannabistwins,"6337d70b89695b0008a1b116","6337d70b89695b0008a1b114"
mangalatheebam,"5f87e7055a5fce0006ab1f88","5e4e1df7f669527c5eee95b3"
mylkcafe,"66755cb6577f240007d49069","66755cb6577f240007d49067"
wackys,"6209d3db28355a00063b5696","6209d3db28355a00063b5694"
farmfreshstation,"6509236dc34e560007f7c973","6509236dc34e560007f7c971"
lapadellawesternitalian,"5f32dcafb8a7b40006f521be","5f32dcafb8a7b40006f521bd"
thechois,"634ead6f7879690006c91cb3","634ead6f7879690006c91cb1"
kayunasikandar,"5dd8e02bbf0f9f311e38f02a","5dd8e02bbf0f9f311e38f029"
seedsorigin,"5c36ae7fcf2c554280f7f8b5","5c36ae7fcf2c554280f7f8b4"
pakyemcorner,"665588d8ff14620007752229","665588d8ff146200077521e9"
yipinmalahotpot,"65fa9786bce3b500087a935d","65fa9786bce3b500087a935b"
vtrshop2010,"5ce76a784145bc7c8634b1af","5ce76a784145bc7c8634b1ae"
aroichoeikapraotad,"66cc5f4dda73050007d07436","66d91dd046e0790008be0e3c"
deedynasty,"5daff6d14833b65b65b35905","5daff6d14833b65b65b35904"
apkala,"658d1e5684ce0b0007eeabfe","658d1e5684ce0b0007eeabfc"
angahcornerkelanajaya,"6319b3670169090007aa639f","6319b3670169090007aa639c"
maharaja,"6448c79316d7730008597ba6","6448c79316d7730008597ba4"
iaimanilainc,"66befe82581f3f0008f16969","66befe82581f3f0008f16961"
lelivehouse,"642b895b7eac8400086b7b3f","642b895b7eac8400086b7b3d"
kinkhaoauthenticthairestoran,"669df6fcf9b9ad000723cdc9","669df6fcf9b9ad000723cdc7"
hometownscurrymee,"66bc1dd070f2c70006bd6b33","66bc1dd070f2c70006bd6b31"
goldengardencoffeehouse,"64e8629d4675fa000710a7f0","64e8629d4675fa000710a7ed"
aloraspices,"639bc0f17866c70008a51142","639bc0f17866c70008a51140"
puterihabourcafe,"6645abe4d48db70007e61d14","6645abe4d48db70007e61d12"
chondak,"6534f4a0279f4b0007adb4d6","651cd71199c6be0007671c35"
megamigs,"66cc1724449f0b0008cf5ac3","668512d737f78a000767dcaf"
nonsrivetclinic,"5de7602048162633e484cbc7","5de7602048162633e484cbb3"
happychefsplt,"65150a4aa4da6e000735a6c1","65150a4aa4da6e000735a6bf"
tastythai,"660a2ffad274fd0007654cf8","660a2ffad274fd0007654cf5"
aicoffeecafe,"62afe18402474f00066bcf63","62afe18402474f00066bcf62"
noodn,"663845f5f3fcc60006f061de","663845f5f3fcc60006f061dc"
subarashiijapaneserestaurant,"66a757105ce4a40007452f14","66a757105ce4a40007452f12"
kedaikopiabibaba,"5fa7d9c651aefc000667e34c","5fa7d9c651aefc000667e34b"
wanttoeatrestaurant,"631190c12e31120008e4f2ce","631190c12e31120008e4f2cc"
lydiaslechonquezoncityinc,"64ed4ea120dd1900066ac318","654c6395d390470007e97cf8"
westerndelightbysyazana,"6509c4982a4b2500089745fa","6509c4982a4b2500089745f8"
vintage1988cafe,"61417b0e8206bc00068aabc8","6129ef3c6fb09f000656b484"
punnpond,"63220555e5e19700079706d4","632175b5977b9f0008c0aea0"
onebowlgroup,"659169200cd9c50007a725a3","659169200cd9c50007a725a1"
homeofgolf,"6670f6982431cf00075a8aed","6670f6982431cf00075a8aeb"
shanksossobuco,"6449d0ea90d746000883786c","6449d0ea90d746000883786a"
kinthai,"5c0887d0c1ca682a4027d78c","5c0887d0c1ca682a4027d78b"
dforestcafelounge,"65163b331a05870006096a0d","6508099c49ee9000074ac21c"
ishirakuizakaya,"63a563b4b4aa6e00079d9134","63a563b4b4aa6e00079d9132"
mammarket,"63cb81ef428b87000793a57b","63cb81ef428b87000793a579"
ahheibkt,"5e26da3f758d52195618d3df","5e26da3f758d52195618d3de"
tightropeonepaseo,"640ecd4fba39d20008ad17b8","640ecd4fba39d20008ad17b2"
townhousesiqkandaq,"621cca7f57d38f000630cf20","621cca7f57d38f000630cf1f"
yitfoh,"5d959a2887c40a1dc533b847","5d959a2887c40a1dc533b846"
toriiteppanyaki,"655eca16cdd1450007bd1dd2","655ec9bd76273000070f1726"
thegoodtablerestaurantscorp,"65bb3bda0ba23900072a77bc","65bb3bda0ba23900072a77ad"
coliseumcafekl,"5e5881156529c20ee6a40420","5df8922cb714d86e4f9a41ed"
fittiesense,"58d23650c0ce90684392f20e","58d23650c0ce90684392f20d"
dailycottage,"6507bdf23e133d0006576325","6507bdf23e133d0006576323"
asirirungrueng,"5f5f1cb26279a60006410728","5d7cc9bc4d2f8f5913aa90a6"
karyahipster,"62443196db19b20006a4aac1","624417856afc32000787b5d1"
ecoventurefoodarena,"6336b8cd1bb9ef0007164c79","6336b8cd1bb9ef0007164c74"
specialtyfoodenterprisesdnbhd,"5ff6a4c24108870006bad69a","5fe164ce055c6f0006e0a23d"
naskencoffee,"65bdeb5db99f4f0006d6ac8f","65b9cfabd5f563000765b02c"
borneoplasticssdnbhd,"59db56978856d69303bcb72f","59d2ec655c6894f43687eab6"
bbqmou,"63fc282d6d90cd00079f1a02","63fc282d6d90cd00079f19ff"
laplayapd,"62b56afb053b9300065545b4","62b56afb053b9300065545b3"
clubelite,"65f2a59701f7770007b28eda","65dd588ba20ab200075d0f28"
kikicafe,"6406e4e99874d8000740fb26","6406e4e99874d8000740fb24"
meeceluplejen,"6333fd1da253f50007228dd4","6333fd1da253f50007228dc5"
davaofamous,"63cf51d844afbd000764d10e","63b7b1958149620008bd8202"
romanticbaboysancarlos,"63647bfbcd816700080574dc","63647bfbcd816700080574da"
awesomecanteen,"5e96c67766e0fe2794f00eff","5e96c67766e0fe2794f00efe"
ahmaholiaoayerkeroh,"64d1f12a846e2600071b0b0a","64d1ebd9d872f900079cc7f8"
ferringhiheart,"66ac648b7630780007917f24","66ac648b7630780007917f22"
teetangtoh,"649e80b166880d0006a186dd","649e80b166880d0006a186db"
zinnitrading,"654b5d17e7634600085c57d5","654b5d17e7634600085c57d3"
padelku,"651bd51399c6be0007524119","651bd51399c6be0007524117"
yatsingsmokehouse,"606c11ebc7cb0500060f6358","606c11ebc7cb0500060f6357"
bilique,"601bb5d35f96c700060e6eec","601bb5d35f96c700060e6eeb"
vineyardkl,"63208427976ca600073734c7","63208427976ca600073734c5"
naskencoffee,"616b863c9a293e00067f789e","616abd46f1b936000625db87"
soodyod,"65080a23a2488d000729cf92","65080a23a2488d000729cf8f"
vivaeboardgamecafe,"637d958e06ff6400071cc963","637d98f00a2cb10007c2a75b"
funkipizzikaya,"65d76202af7e080006a41228","64a6396277ea29000750f7aa"
lebonheurhotel,"656b50db1b1e1c000775539f","656b50db1b1e1c000775539d"
sanunstarfood,"65e7f0d745318f0007a01f6d","65e7f0d745318f0007a01f69"
route66cafe,"664ee661e76364000786dacd","664ea80b35104800073557a9"
limbaga77,"6357c13d54f7120007e950e1","6357c13d54f7120007e950dd"
yangguangbrothersplt,"62dd81f4bb19fb00079c9bbb","627d079c69686000073b8d68"
"124megamart","660cef94f9fdf10007a6065c","660cef94f9fdf10007a60659"
edarcafe,"6684c9fbfea7720007709853","6684c9fbfea7720007709850"
kayumanis,"65728435f9294f0006156320","65728435f9294f000615631e"
w1dining,"6690a7dcba5e1100063d09c2","6690a7dcba5e1100063d09c0"
lotusfloristandcafe,"655d6b5e3697ac000730febf","6556d127216a6200074040c2"
wingleekopitiam,"667ce416a8fc2d0007b29392","667ce416a8fc2d0007b29390"
botheavocado,"612747be32b4d70006484cbc","61274799a0fb3d0006523f43"
petrapudu,"66b3303fa121d400071ae4b7","66b3303fa121d400071ae4b5"
frankenfood,"62b166e788a83f00092b499e","62b166e788a83f00092b499a"
ngopiworldwide,"6513aa06534f390007715be3","6513aa06534f390007715be1"
thecatgrocer,"63b054cfebd1de0007336fbb","63b054cfebd1de0007336fb9"
tightropeonepaseo,"65a7704f9df7240007e3c220","640ecd4fba39d20008ad17b2"
primogroupofcompaniesinc,"63d73eebf380e600076f7ea2","63d73eebf380e600076f7ea0"
avocadowear3,"646de168a2154800070cbad9","6467393a22dde6000765b8dd"
bagelsbkk,"6554774fabc27700076dc6e0","655476e83a440b000726c247"
gantetsu,"63bad8999483300008373f63","63bad8999483300008373f61"
guppyrock,"646de144362c2900060979f3","646de144362c2900060979f1"
bou,"66b737ef5a8aa8000636f8d8","66b737ef5a8aa8000636f8d6"
gatherwellcoffee,"664c198e694e630007c4aee6","664c198e694e630007c4aee4"
sabeverages,"66315cca770e2300070d4266","66315cca770e2300070d4263"
swerb,"607cf3e6773c1d000638145a","607cf3e6773c1d0006381459"
megamigs,"66cc17701a18d80007d8a9f4","668512d737f78a000767dcaf"
farmaciajosefina,"60d54f1e7cab4e00063eb285","5e52bba8a6e580172ebbddef"
coffeas,"5c9a0e70c146db62cc01eb14","5c9a0e70c146db62cc01eb13"
yangguangbrothersplt,"58d3330e09f1b66943871cce","58d3330e09f1b66943871ccd"
cafebyaniss,"628abd9e393ec40008ca1fca","628abd9e393ec40008ca1fc9"
jusrestobar,"6347e49586feae0008201625","6347e49586feae0008201622"
btfcdelicacies,"64b8f8485f545d00072b955d","64b8f8485f545d00072b955b"
walnutbakerysabah,"5e327dce9cb3f7172bf58f7d","5e352e906f911a4de2ac42b9"
maroongrillfish,"5dbd132b6f78f93f998c10ca","5dbd132b6f78f93f998c10c9"
superkitchen,"642b9aaecfdbb10008142d7c","62a6d60ec3cb9a00096bedc0"
yoyogihikiniku,"64e81d6909c18700068d0093","64e81d6909c18700068d0091"
truliansdnbhd,"6618d5922795e200078eba31","6618d5922795e200078eba2f"
cafelaterrazu,"643cecefbe66ef0007d130ed","643cecefbe66ef0007d130eb"
orostarferriescorp,"63293fbf62165500073fa4d5","63293fbf62165500073fa4d1"
soyaben,"66f1129d02cec600066df837","616f828ae075a3000723433f"
jewellista,"62affaaa9bd16800088db382","62affa779bd16800088dacf8"
zirancafe,"6672355b948842000747e8b0","6672355b948842000747e8ae"
dlflowercafe,"65bb6e99a01e690007f2acb7","65bb6e99a01e690007f2acb5"
hotbird,"624263c9ab53510007c612c9","624263c9ab53510007c612c8"
aldentecafe,"669e259313f0050007b92c5c","669e259313f0050007b92c5a"
curbsidecantina1,"640ff131f63f6f0009def152","640ff131f63f6f0009def150"
kekoscoffeecafe,"65917e615127f600070b9af9","65917e615127f600070b9af7"
wofs,"61d5950499d44a00061c7a8e","61d587cb2e5fa20007c21826"
brittanyhotelvillarcity,"65f95f2f6173530007980558","65f95dad4553a0000765d951"
danq,"64e09e6404b6d600076ac460","64df55e86e1b17000779b01e"
mizukicakehouse,"6371c1f6162e4c0009c412a8","6371c1f6162e4c0009c412a6"
pedalandrolls,"669f14db200bb20007ed7a46","669f14db200bb20007ed7a44"
driftcoffee,"60825fa3bbc886000795639b","60825fa3bbc8860007956399"
nomms,"65c1d00e460c5e000642a035","65c1d00e460c5e000642a033"
ekocafe,"63856d0333cfc2000720f556","63856d0333cfc2000720f553"
lilshobbycenter,"63e5b5ce58656f00099e3612","63db21f27fa8cb0007a94b04"
kafe123,"638874ca4056220007fbaaab","636899c7304cb20007475577"
lilshobbycenter,"63db21f27fa8cb0007a94b06","63db21f27fa8cb0007a94b04"
wagyumafia,"5d07459d9f063c6e865c8196","5d07459d9f063c6e865c8195"
simpledcafe,"628f2e59e17b620007f9258b","628f2e59e17b620007f9258a"
aoicafe,"661d16395e61670006ad4b6d","661d16395e61670006ad4b6b"
keropokwarisanlosong,"6359f97eaa082200073b9c78","5f87ca0843461c000676297c"
threeguysbangsar,"64c8bd1a07f67d00075193ff","64c8bd1a07f67d00075193f3"
biteneatdindigulbiriyani,"640986e0e62c1700078f2aef","640986e0e62c1700078f2aed"
cozecafe,"665404231981ca000791cbda","665404231981ca000791cbd8"
drwinebgccorp,"62a2fc88246bfe0009b14d9e","62a2fc88246bfe0009b14d9d"
hayahayelnido,"633bfe66b6ea840008b3e6b5","633bfe66b6ea840008b3e6b3"
dfc,"5b9b658c41c4db17bb2cef7f","5b9b658c41c4db17bb2cef7e"
everfinecafeteria,"64e2cf63a2e266000711d20b","64e2cf63a2e266000711d209"
rskm,"66ce8c017bcfe70007d33eda","66ce8c017bcfe70007d33ed7"
gfivestarcafe,"651f566d5b38a70007bcd29a","651f566d5b38a70007bcd298"
daddyco,"664accf395241d00074b8019","664accf395241d00074b8017"
alnawras,"6422fded3bdc650007f34cf6","6422fded3bdc650007f34cf4"
shafiqlee,"6181f7c0f2a8b7000734fe28","6181f7c0f2a8b7000734fe27"
fanfamilycafe,"62d4aa3ce6a0c700098effe3","62d4aa3ce6a0c700098effe2"
moltenchocolatecafe,"64102efb5874120007c1818e","609a5eb30a326b0006795050"
sattisorrubanting,"645247e551ca33000713aef7","645247e551ca33000713aef5"
tanchanbusinessventuresinc,"65af302a55d1b80007bbf770","65af302a55d1b80007bbf76e"
nasikandarnaseer,"65b38c0b4ac97900082d0153","65b38c0b4ac97900082d0141"
picassobar,"643e0191be66ef0007f12bd6","643e0191be66ef0007f12bd4"
mariginbyfarali,"623c04b8b3a09100081a3659","623c04b8b3a09100081a3658"
kenon14,"65a4ab0e8f35cd000636e46f","65a4ab0e8f35cd000636e453"
krapow2020,"62d67bb669a7e600082e45a8","62d5302bf4d00c0006b38d6d"
jxhenterprise,"5e60e239bad2e82452f1a28b","5e60e239bad2e82452f1a28a"
thaainaaducafe,"656d7274feec3b0007fb4d89","656d7274feec3b0007fb4d87"
yyldimsum,"66f2266fa03eca0007989f43","66f2266fa03eca0007989f41"
abrahambohol,"651a55cd0887a30007208aec","651a55cd0887a30007208aea"
cafeola,"654dda1cb0458e00073d3a0d","654dda1cb0458e00073d3a0b"
tmusj10,"6412db89d3c5920007ea18e1","6403164addd41d0007a45881"
ihawbalotplaza,"631eb577f194a20008cbd00a","631eb577f194a20008cbcff3"
thepiggy,"605440639e6be8000645dd07","5f7345b5b0996600064cb269"
reborncoffeemalaysiasdnbhd,"65601ed36947910007bba564","65601ed36947910007bba562"
lakecabin,"668e2cf312a26000075bdc8f","668e2b6a12a26000075b98a0"
roguesquadron5,"5c9ddcb11522712b0ac3361b","5c9ddcb11522712b0ac3361a"
metabiskutwholesaletrading,"6267acfecd7c52000725a517","6267acfecd7c52000725a516"
hrfrozenfood,"5f965328229cf10006a09f52","5f9650743911d500066ce07a"
thenestcafelounge,"5c79f7261ac95f510c072438","5c79f7261ac95f510c072437"
pekabocafe,"662b188bbb0d440006a549ab","662b188bbb0d440006a549a9"
restoranunclechuasignature,"66c410cbdc6b820007d42ae7","66accfae06ae05000780d632"
akiskohi,"5f7acc4adc81eb0006859dfc","5f7acc4adc81eb0006859dfb"
maestrokualalumpur,"61c580f2e0336c00069c2a6e","61c575b4e763c80006e4a068"
yaohaufook,"64f75b28103db20007bf4060","64f75b28103db20007bf405e"
